layer,neuron_index,score,rank
31,12317,1.5359773255746954,436
8,2450,1.5356330183243954,437
28,5085,1.53449499196678,438
16,10203,1.5342022669530733,439
31,2304,1.5341925904298475,440
29,582,1.534021392209848,441
14,14080,1.5340179703606698,442
8,6217,1.534001728697644,443
13,594,1.533523756364416,444
12,6692,1.5334412986727781,445
15,2867,1.5328548836992444,446
20,11291,1.5311177586280569,447
12,12500,1.5308627725907058,448
24,12893,1.5304937084260077,449
10,9282,1.5301943724422333,450
14,10526,1.5300867655961348,451
12,9254,1.5294485992670808,452
9,10148,1.5290170034945252,453
14,12316,1.5288428762827486,454
19,12247,1.5286341560808092,455
18,4902,1.528346382166056,456
31,7314,1.5278296806959766,457
13,11182,1.5274330627915724,458
12,9247,1.5272585277257003,459
11,2406,1.5236700449833531,460
31,9906,1.5236497379951492,461
30,5043,1.5227254673799775,462
17,9024,1.522068227884386,463
31,602,1.5215829624698451,464
22,11326,1.5208167143389195,465
14,4371,1.5207461676246337,466
20,2292,1.519979476323001,467
15,9137,1.5198123463765514,468
25,9559,1.519153502403598,469
17,245,1.5176586619831782,470
15,13531,1.5175149397964565,471
18,290,1.5174903020835426,472
16,10763,1.517161799043976,473
14,11863,1.5163031941051612,474
16,5478,1.5160501076838662,475
3,2662,1.5156813925163957,476
31,9775,1.5155063934816722,477
18,7110,1.5153725456907798,478
15,10757,1.5152623167298351,479
18,4881,1.5136062311649217,480
11,1756,1.513490337107809,481
14,5220,1.5130039681793437,482
31,11856,1.512963344347485,483
16,10783,1.5127904628544988,484
15,5100,1.5123575206875433,485
16,5666,1.5113443032644573,486
12,7676,1.511296400913109,487
14,7660,1.5094129778930325,488
27,7283,1.5090941996257736,489
7,2553,1.5089627459136037,490
10,8999,1.5085100223301449,491
14,14135,1.5082891505143838,492
31,5891,1.5075385122506777,493
11,1076,1.5065086486712453,494
4,8346,1.506502193317121,495
11,13788,1.5059222925058176,496
13,5320,1.5057398009559266,497
12,10629,1.5055200671642466,498
12,2571,1.5050362853833952,499
24,5467,1.504805749761561,500
3,14182,1.5046754937187032,501
19,2045,1.5044382676508448,502
12,8258,1.5044078165315453,503
26,1480,1.5038616089743866,504
23,8342,1.5030891076805022,505
19,7958,1.5017782758431448,506
18,12482,1.5016771279926653,507
18,12377,1.5012952658971113,508
6,3411,1.5011628781432127,509
9,2280,1.5009897063800581,510
12,12327,1.5005418350512396,511
0,1253,1.4997131805400405,512
2,4658,1.4996260310065246,513
13,13146,1.499203351298551,514
24,5530,1.498983837990387,515
25,11875,1.4988414383541788,516
12,9150,1.4988223981097675,517
14,9392,1.4985327356032236,518
17,7065,1.4978922113880517,519
19,13010,1.4974591295674393,520
13,11932,1.4963061076652586,521
12,299,1.4957294130131313,522
17,10981,1.4953288268757068,523
11,3674,1.4952270076844878,524
13,12147,1.4949730638529428,525
14,14151,1.4940669214439166,526
30,306,1.4940591024965433,527
15,7241,1.4938947225620718,528
30,13361,1.4933564572510776,529
30,10292,1.4932792550623184,530
14,3917,1.4930243573034485,531
13,12421,1.4929488147761878,532
25,8441,1.492753046175924,533
21,9046,1.4926693315735529,534
13,2113,1.4926048079782768,535
8,10338,1.491451333080149,536
11,10085,1.4912905709696749,537
21,13498,1.4905814497115073,538
16,9094,1.490128587049623,539
11,2026,1.4898156205366706,540
21,5151,1.4891182326209786,541
11,6907,1.4885784038406817,542
13,13044,1.4882731317284335,543
12,12503,1.4882709822973732,544
16,1328,1.488216326865387,545
30,9291,1.4881378923690822,546
14,11896,1.4880644514989347,547
27,7827,1.4880563915464964,548
13,8822,1.4880008331630463,549
24,833,1.4877894163073397,550
31,12398,1.4870457139549578,551
7,7244,1.4867197416392144,552
11,7190,1.4861331142409955,553
25,3470,1.4860703068011107,554
4,8758,1.4857364937274693,555
31,9404,1.4856349788002399,556
31,13892,1.4855222286570415,557
20,3108,1.4853797971017562,558
12,2219,1.4847623770194174,559
14,294,1.4836483282187063,560
15,908,1.4836468687496724,561
29,763,1.4823241999449668,562
8,4137,1.482220638401625,563
12,12435,1.4813070748778379,564
11,5828,1.481093998742498,565
15,12964,1.4810934014924835,566
14,10408,1.4808878346601868,567
31,465,1.4804081406575078,568
24,10951,1.4796456852385291,569
1,7550,1.4794312457370096,570
30,11699,1.4793151660169563,571
30,13753,1.4790104696106376,572
12,916,1.4789299128409956,573
12,1824,1.4786632472675596,574
19,2480,1.4781484514850638,575
25,8548,1.4777492936867427,576
11,13941,1.4769860959620897,577
9,11832,1.476493703677649,578
10,8551,1.475791110297906,579
11,1468,1.4753589123297062,580
15,1114,1.4752531352084846,581
29,4292,1.474981013383308,582
30,11991,1.4747695903924112,583
22,1547,1.4743219896481428,584
15,54,1.47427858871875,585
0,9983,1.474204919585671,586
17,11073,1.4740458056151835,587
31,5228,1.4738516598366405,588
31,12406,1.4733691445707775,589
31,5022,1.4733601357105923,590
12,5909,1.4724927076789358,591
9,11137,1.4724793344901537,592
31,14171,1.4717806928678865,593
22,10807,1.4716270632498571,594
17,2262,1.4716245525817155,595
18,7198,1.4714521013399646,596
1,1306,1.4714348448117571,597
31,10892,1.4712632836131199,598
23,3461,1.4711413971618643,599
17,2291,1.4709439575665706,600
11,4633,1.4707015205258165,601
15,2904,1.4705233445697712,602
23,7408,1.468287887093196,603
31,984,1.4679812918366306,604
14,7361,1.4679538271326449,605
31,3461,1.4679095763810706,606
12,9409,1.4669437103309921,607
28,1222,1.4668595547525418,608
20,1015,1.4667794627023503,609
17,9101,1.466472590562917,610
9,2541,1.4664274482101407,611
29,9923,1.466318123265861,612
8,479,1.4658694298705963,613
29,1779,1.4654465275672564,614
19,3736,1.4649008427388803,615
13,307,1.4646322229393853,616
10,8224,1.464075861541655,617
31,64,1.463999061069368,618
9,3262,1.463524210916341,619
18,3548,1.4631874901763942,620
25,1083,1.4630740179145807,621
15,8789,1.4628143337611261,622
14,12506,1.4626077978257244,623
31,6039,1.4625707527760603,624
20,7640,1.4625430160223678,625
7,3971,1.4623388380788633,626
3,11961,1.4623112579675706,627
15,7474,1.4621857192356857,628
12,3700,1.4608164940192157,629
19,12884,1.4598258212702828,630
20,762,1.4577238997684054,631
31,4623,1.4575139371513766,632
14,2822,1.457212384243197,633
29,8862,1.4568439637485338,634
28,4123,1.4567975620494413,635
22,1759,1.4561175198504939,636
12,2678,1.4560469185659335,637
31,9445,1.455866071036247,638
26,3932,1.4558485704989221,639
31,3328,1.4558085438393193,640
13,11866,1.4555253257534744,641
31,12745,1.4553021790241614,642
31,14299,1.4548388008328852,643
17,11656,1.4546297975824674,644
12,12812,1.4538213666781183,645
3,5660,1.4536162271489759,646
13,7912,1.4525708204442938,647
16,10048,1.4525288901787647,648
13,7913,1.4523368734532212,649
20,11031,1.4522676363715858,650
10,3534,1.45219383418235,651
20,4060,1.4509300634319848,652
30,13498,1.4505985083944126,653
6,12050,1.450574124481604,654
30,1015,1.4503791329902471,655
29,5127,1.4497679854824153,656
14,7277,1.4496804898149493,657
18,12969,1.4494956603112077,658
25,13410,1.449263929268776,659
1,8738,1.448792064483871,660
13,614,1.448043868846957,661
9,1034,1.4478890549557102,662
13,4325,1.4476207099228542,663
25,5802,1.4474614198218991,664
12,833,1.4473905071825552,665
26,3847,1.447210634944542,666
21,12373,1.447156068002175,667
31,12906,1.4470273621261391,668
1,11737,1.4464180577471863,669
18,11959,1.4463034394927938,670
12,1262,1.4462800871597619,671
16,5451,1.4461969387511533,672
17,13893,1.4457661884573938,673
7,6803,1.445555189655597,674
20,6159,1.4455391049354633,675
15,3023,1.4452882529446276,676
20,2536,1.4452774308024954,677
9,11936,1.4451895059127966,678
23,2484,1.4450508623535092,679
25,7589,1.4446933595233358,680
12,10861,1.4442454245492156,681
31,7016,1.4440671711174677,682
13,11281,1.4437849536922043,683
30,4903,1.443358984730522,684
7,760,1.4431791544349701,685
23,14231,1.442956898651557,686
21,7234,1.4428429696988692,687
19,13097,1.442576875091986,688
13,1057,1.442289573570964,689
20,1443,1.4422620795774221,690
16,11294,1.4421765000199656,691
31,10469,1.4418860193996477,692
29,1637,1.4417640408672825,693
30,10493,1.441709865559427,694
22,12959,1.4411769918868989,695
18,788,1.440963574832451,696
7,14081,1.440657699113376,697
31,1045,1.4406572950766583,698
30,4306,1.439842844435991,699
14,3867,1.4394573507477335,700
10,2702,1.4388288848138773,701
16,9238,1.4377353280104817,702
31,936,1.4373491673286451,703
24,2807,1.4371458942434199,704
9,8617,1.4370714257023707,705
23,3264,1.4370643408523183,706
19,14169,1.436801241952292,707
13,8339,1.4364598375237672,708
7,4738,1.4360460015370218,709
13,10677,1.4356740603863385,710
12,11799,1.4349935083867338,711
28,5151,1.4343547158379826,712
18,10048,1.4337815607618094,713
4,12108,1.432907118279216,714
0,6530,1.4327866071602409,715
13,2272,1.4327198396940009,716
13,7983,1.4325278434740696,717
31,544,1.431817289300365,718
10,6347,1.4316250103317063,719
27,2522,1.431606562403485,720
31,718,1.430982174311339,721
6,4163,1.4308087128691114,722
12,12900,1.4304616131963614,723
24,4458,1.4300385945651268,724
29,3608,1.4299111541041394,725
0,14168,1.4292740419802543,726
31,13482,1.428891429228817,727
31,7650,1.428858764129943,728
13,12418,1.4288571166024273,729
30,7041,1.428689680907978,730
13,7905,1.4285844807478554,731
1,11951,1.428126299277089,732
10,10032,1.4268280667897402,733
23,3765,1.4264190396485883,734
13,12485,1.4254975341574396,735
20,2984,1.4254527394734477,736
2,7998,1.4252710783052946,737
16,1834,1.4249750050672303,738
20,338,1.424900837205787,739
30,12457,1.4240173975015924,740
11,4258,1.4239261728161339,741
17,13986,1.4237445905977935,742
16,887,1.4237426789598437,743
11,11918,1.423034310332568,744
13,2072,1.4230077871358928,745
29,8199,1.4229507659725589,746
20,8711,1.4227654002969221,747
11,4197,1.4225394332971242,748
22,7989,1.4223994284838162,749
8,4900,1.4221555813873048,750
13,8076,1.422068038237738,751
17,9392,1.4218785375890215,752
16,6738,1.4213936091667836,753
11,6502,1.4212819944232817,754
30,6493,1.421242327977232,755
29,13859,1.4211917264713594,756
15,11537,1.4211613638965228,757
29,7481,1.4211400982464846,758
27,3865,1.4210305714187943,759
5,4148,1.4210295845851646,760
15,6844,1.4209870209219633,761
13,6099,1.4206840669965815,762
22,11622,1.4204406029859789,763
12,3794,1.4203658372540018,764
2,7776,1.4202736706055454,765
17,5232,1.4202350452863646,766
22,2571,1.4201268016759752,767
30,7318,1.419187344824373,768
10,9359,1.4191724769667098,769
14,12490,1.4191217298125745,770
10,12645,1.4187146071016212,771
21,7635,1.4186317531008625,772
27,8375,1.4185447303409529,773
16,7366,1.4185172584011783,774
25,3136,1.417598959904137,775
12,10107,1.4175920651137863,776
12,9804,1.4175237906529354,777
14,178,1.4173333038868487,778
12,8240,1.4171271240700172,779
16,11405,1.4170158732646556,780
6,3611,1.4169924162565406,781
9,6486,1.4169293593302246,782
11,10040,1.4168592632778212,783
7,9639,1.4166360956424182,784
20,6011,1.4161195852772486,785
14,9859,1.4159107888608826,786
11,3942,1.41578623096941,787
19,13054,1.4154528118325724,788
31,5286,1.4148271270533355,789
15,11413,1.4145637607028008,790
8,5060,1.4145109274746828,791
20,4032,1.414368117712949,792
10,13383,1.4142073411766827,793
4,8067,1.4141317599434347,794
29,6159,1.4141034767550247,795
29,2324,1.413903194272498,796
28,6561,1.4136459873853073,797
17,9255,1.4136371845225961,798
14,11861,1.4132377726561962,799
12,9533,1.413221547258269,800
29,81,1.4131251264807432,801
7,69,1.4131079950133645,802
15,12270,1.4126830620858313,803
12,2997,1.4124008125036138,804
7,14067,1.4123500370986046,805
31,4239,1.4121994075370308,806
27,13988,1.4115252449497742,807
22,3334,1.4114555038022172,808
10,11219,1.4112380362696821,809
17,9775,1.4112144748764042,810
12,1505,1.410466948523953,811
7,3995,1.4101461897657102,812
13,11567,1.4094858237839907,813
28,13278,1.409155852508831,814
13,11841,1.4088680510515095,815
8,2124,1.4081412507454332,816
30,8836,1.4081043741602872,817
12,13852,1.407888157103779,818
29,8459,1.4078456482893034,819
19,7796,1.4078383070105838,820
14,75,1.4077556484203073,821
18,9261,1.4070512853599295,822
21,10396,1.4068087391984698,823
21,2670,1.4066514721162362,824
12,35,1.4066354875219818,825
21,376,1.4065409494245769,826
29,3511,1.4064635885111083,827
30,2562,1.4062681608489513,828
13,2847,1.406116556986447,829
13,2019,1.40594525868063,830
11,576,1.4053033877576586,831
12,10591,1.4052568793020392,832
13,12059,1.405232884109122,833
16,6149,1.4052170581203383,834
22,5523,1.4050946534825781,835
17,4780,1.404870294733409,836
13,14204,1.4046488244262154,837
22,4946,1.4046072920777828,838
27,7047,1.4045642592261618,839
8,3486,1.40448486098177,840
14,4848,1.4044660178563186,841
13,13429,1.404142508728591,842
29,3273,1.4038197874024962,843
13,14119,1.4034810160996332,844
10,72,1.4034327133259865,845
28,5961,1.403140116050061,846
13,9568,1.4027979539923778,847
27,7108,1.4024633009637875,848
21,6894,1.4022610955622914,849
27,7528,1.4021911242809233,850
15,11198,1.4018387334618037,851
31,9552,1.4017898397875284,852
4,1992,1.4017533198574073,853
16,9644,1.4010362930449294,854
25,9944,1.4007645245742377,855
25,7904,1.4007483065880617,856
13,13652,1.4003463940367507,857
3,5539,1.400338594483437,858
28,3424,1.400238559349953,859
25,13499,1.3993894018842996,860
28,9828,1.3989538462262807,861
31,3951,1.3983311359249158,862
25,8494,1.3979781055090232,863
23,13972,1.397633174713259,864
15,3243,1.3975372058551396,865
19,2283,1.3970784604410258,866
5,3540,1.3968364967612956,867
1,733,1.3966726693338443,868
31,226,1.396671052040156,869
18,7056,1.3964656329004053,870
6,12431,1.3961779615180336,871
13,8093,1.3960416065097276,872
21,9865,1.3957551629036422,873
31,12303,1.3957224666293058,874
15,7234,1.395493879570908,875
15,880,1.3954279220215833,876
19,4513,1.395275790448755,877
31,12302,1.3952287006675792,878
12,10100,1.3950967326264148,879
13,12638,1.3949643207286155,880
19,11130,1.3948103355181765,881
4,2964,1.394679505512202,882
30,8113,1.3944235682438246,883
29,1335,1.3941536134674362,884
12,3544,1.3940273338005211,885
30,11251,1.3937535985517933,886
13,9858,1.3930642422994475,887
29,12507,1.3928851507487634,888
31,11619,1.3927963873536624,889
12,13048,1.3924846010270509,890
8,13215,1.3924756118023376,891
29,12387,1.3924496997158358,892
29,6635,1.3923171033797055,893
29,5870,1.3922986388424785,894
22,579,1.39211524518602,895
8,13477,1.3920810495948532,896
5,5346,1.391792504263979,897
29,5017,1.391632803316561,898
14,7673,1.3914212002521686,899
18,12690,1.3913571066612889,900
26,4032,1.3911105623293156,901
12,6193,1.3910334226080714,902
29,4103,1.3908825541767325,903
22,8850,1.3908255617224894,904
1,5410,1.3907765232808669,905
17,2195,1.390534558608172,906
16,9133,1.3902831836835667,907
23,10067,1.3902337889213643,908
27,6995,1.3899758664835582,909
16,9154,1.3897375682193946,910
16,2928,1.3893903277567767,911
19,7923,1.3892199223995636,912
16,13017,1.3891708475139881,913
4,12934,1.3890959981049207,914
7,11532,1.388821839717578,915
26,11551,1.3883125085549077,916
16,12890,1.388040705673172,917
23,12485,1.3876350112055416,918
8,11659,1.387485270641007,919
3,11957,1.387468924046542,920
10,1190,1.3873780552384156,921
15,6662,1.387313356139515,922
14,13445,1.3871926512950743,923
7,580,1.3870839321012873,924
16,1013,1.3870028407750608,925
12,13395,1.3869865923328355,926
20,13494,1.386609405359314,927
13,7727,1.3861062438385197,928
14,9834,1.3857866743025304,929
13,12590,1.3856585413092841,930
29,3320,1.385637163374964,931
16,10234,1.3855331957998567,932
23,5955,1.3854353803583754,933
31,6005,1.3842414560751655,934
10,954,1.3841723152471155,935
12,6140,1.3838762619182332,936
10,259,1.3837916726353505,937
23,141,1.3837079251492503,938
14,11911,1.3835561912770997,939
31,9095,1.383526115783538,940
31,1352,1.3833728105126815,941
8,4233,1.3832755215854282,942
22,6451,1.3832506334060717,943
30,352,1.3831392350924603,944
31,6032,1.382875557176848,945
30,10303,1.3827754064786766,946
30,14246,1.3825819539888131,947
31,12991,1.3824460101989917,948
14,6380,1.3824000056879246,949
12,8895,1.3818210931072736,950
28,4764,1.381762760896567,951
18,13165,1.3817203426286684,952
27,10137,1.3815779510891255,953
18,9109,1.381108863829867,954
12,7557,1.3810694697393562,955
16,2313,1.3806616933862,956
29,12163,1.3804777586362251,957
13,9492,1.3800429608297688,958
12,12172,1.3793970840347236,959
24,1056,1.379372423596318,960
15,4549,1.379186917747538,961
25,9975,1.3791802280217376,962
17,2383,1.3790999918628581,963
25,7610,1.378755403227888,964
30,9993,1.378555265017741,965
14,3266,1.3784567134129135,966
28,12747,1.377885995525701,967
24,11074,1.3778640553709625,968
23,9726,1.37769760722243,969
30,4677,1.377680609646506,970
31,2184,1.3773227907677192,971
11,11372,1.3772503371542288,972
15,12844,1.377114062178325,973
12,11823,1.3769398740048928,974
20,3846,1.3769249193701352,975
22,13935,1.3765957232600594,976
27,45,1.376525565797906,977
15,452,1.3759310354476988,978
17,11301,1.3755802013625165,979
18,5241,1.3755486643021115,980
15,7398,1.3752705685842146,981
20,3472,1.3752284102687222,982
31,6619,1.3752115197165469,983
20,5645,1.374167585977924,984
15,11052,1.373948715934273,985
23,5083,1.3738682825656325,986
14,8577,1.3738041820667601,987
10,12869,1.3737435914624918,988
29,10566,1.3737068590565518,989
13,9830,1.3735746581779353,990
25,7870,1.3732213243098788,991
13,8369,1.373127364118965,992
23,6738,1.3728447692149528,993
19,6852,1.3728266728897733,994
14,5533,1.3727629305659674,995
23,8466,1.3726441995898484,996
14,7508,1.372611267212567,997
9,4335,1.3722927460756977,998
19,1595,1.3722874558768718,999
17,12914,1.3720369700825799,1000
12,6081,1.3719714555782905,1001
27,2503,1.3713672339304548,1002
15,13612,1.3712122060012528,1003
30,5601,1.3711921465275472,1004
29,2540,1.3711573086893383,1005
10,1091,1.371152459618805,1006
11,98,1.3711421678552926,1007
16,7847,1.3710124941484538,1008
31,478,1.370778352538263,1009
13,167,1.370246672071804,1010
13,411,1.3701941537115903,1011
8,108,1.3697939369529082,1012
12,12065,1.3696292919712925,1013
18,6581,1.3696118174881264,1014
31,3646,1.369495225890109,1015
21,3537,1.369219767654522,1016
4,8334,1.3689688305372767,1017
12,12099,1.3688512911557909,1018
8,14301,1.3687687893121534,1019
29,434,1.368656673335662,1020
12,6643,1.368185593239375,1021
8,2118,1.3681707695399916,1022
14,9347,1.367893567880761,1023
5,12588,1.3678702318470732,1024
29,9023,1.3677304617138921,1025
13,44,1.3676895715871114,1026
19,5247,1.367663222077473,1027
28,10945,1.3676088476900952,1028
28,2348,1.3672628796443682,1029
25,10199,1.3671462526745657,1030
16,2463,1.3669718504719413,1031
21,5405,1.366809155805768,1032
5,4869,1.3666739892329558,1033
13,9242,1.3665417093533923,1034
26,4665,1.3663410230617936,1035
31,14094,1.3663358407289747,1036
29,16,1.3659614741812685,1037
13,9816,1.3656192131595855,1038
18,5367,1.3655683972654027,1039
27,528,1.365350700115474,1040
21,7309,1.3652479113513565,1041
13,2516,1.3652292812339997,1042
11,4682,1.3649733511048177,1043
5,4724,1.3648298736254505,1044
22,3409,1.364599820242247,1045
18,2775,1.364489398671571,1046
27,11489,1.3644787809158587,1047
6,10316,1.3644452450702793,1048
21,12431,1.364399206761328,1049
31,9817,1.3642855404058045,1050
14,6185,1.3640021896783878,1051
19,11953,1.3639839657557884,1052
11,12284,1.3637521571439553,1053
12,11155,1.3635264573981043,1054
4,8280,1.3634154296655758,1055
14,13519,1.3633396299366711,1056
11,8016,1.3630248632199675,1057
10,14275,1.3629251867642005,1058
14,14167,1.3625963276900477,1059
12,8422,1.3623020594133504,1060
22,1490,1.362101188186698,1061
6,4976,1.3620950466192172,1062
30,8874,1.362082933357112,1063
15,11884,1.361989470922535,1064
12,8250,1.3619093459118798,1065
14,6843,1.3616665553025238,1066
12,7433,1.3615975358715584,1067
12,3107,1.3614889811567834,1068
6,13682,1.3614321923009731,1069
30,8677,1.3609423255762632,1070
8,3539,1.3603435138786364,1071
14,11835,1.3602707772048275,1072
13,5004,1.3600672196601036,1073
13,643,1.3600162162323373,1074
21,9844,1.3599295752007552,1075
13,12356,1.359921903257848,1076
3,640,1.3597584486124403,1077
15,6375,1.359378871690593,1078
31,8849,1.359273542139424,1079
12,3900,1.3592663777544856,1080
31,8954,1.3591747883321394,1081
11,9192,1.3591216921544338,1082
20,2873,1.3591193892689892,1083
10,6399,1.3590363787154105,1084
12,823,1.358914002430982,1085
11,10078,1.3586028203650997,1086
31,892,1.3585995500512074,1087
15,3935,1.358453275549095,1088
29,13582,1.3584080895921797,1089
30,10893,1.3583202195485091,1090
10,12359,1.3578281482546235,1091
17,2760,1.3577069583347412,1092
13,4389,1.3576729248435215,1093
22,4604,1.3575103137229474,1094
11,1683,1.3574263518175012,1095
13,7494,1.357352705423878,1096
26,12532,1.3570748632621608,1097
26,4508,1.3570609707081456,1098
30,10638,1.356970217613879,1099
12,5006,1.3569094723262334,1100
4,10620,1.3567393403867227,1101
14,1237,1.3567359426926664,1102
11,12394,1.3566385700430876,1103
14,11571,1.3563255216649452,1104
13,11494,1.3562420123604586,1105
12,9573,1.356236931898682,1106
29,4267,1.3560441083602066,1107
8,11302,1.3560255279533961,1108
16,7988,1.355915635651009,1109
14,1836,1.3556611243972725,1110
13,54,1.3553663064162391,1111
31,5240,1.3553657578184901,1112
14,14243,1.355031596196896,1113
12,13237,1.3549786773373864,1114
14,12435,1.3549416052964234,1115
10,8007,1.3548296649428655,1116
12,11872,1.3548215096993745,1117
31,13685,1.3544108397124743,1118
13,10321,1.3543196093183911,1119
5,5153,1.354176877156327,1120
16,13233,1.3539037767980657,1121
13,13046,1.3537740816027546,1122
4,599,1.3536708892378804,1123
31,5973,1.3533414043874852,1124
8,10621,1.3529892261788194,1125
30,3396,1.3526360337039731,1126
30,59,1.3522839475656265,1127
10,5005,1.3520877701247147,1128
31,2467,1.3520371053764966,1129
14,2318,1.3520082460581313,1130
30,2971,1.351635630880421,1131
10,13895,1.3513726138699529,1132
13,1134,1.3511392437004826,1133
12,9671,1.3509800864102046,1134
7,2899,1.3509507941643353,1135
26,11003,1.3509172763251522,1136
8,9517,1.3505089986686092,1137
30,14239,1.350444391458918,1138
12,2243,1.350372208671283,1139
13,426,1.3497277901053608,1140
13,8843,1.3497182464901778,1141
11,10050,1.3496488510923286,1142
13,12258,1.3495867193494377,1143
6,11709,1.349562215972965,1144
11,2715,1.3490549691982223,1145
10,13966,1.3490227578718785,1146
7,10014,1.3489207472848097,1147
30,5114,1.3489024917496346,1148
23,6734,1.3487304058339749,1149
26,7755,1.348477256604814,1150
27,6378,1.3484059775044488,1151
6,3891,1.3483214654775975,1152
11,837,1.3482928484884245,1153
12,5137,1.3474411579284824,1154
13,2372,1.347341213557615,1155
15,8645,1.3469314506723415,1156
14,5911,1.346778777804684,1157
10,2809,1.3467574175032488,1158
18,14112,1.3467326499140733,1159
22,3766,1.3465748592514584,1160
20,2253,1.3463572639502637,1161
9,5509,1.3462660888748827,1162
13,8629,1.3461369397554666,1163
18,7969,1.345806100267343,1164
16,10843,1.3454352531722846,1165
13,9336,1.3454060051774148,1166
10,14054,1.3447545733130137,1167
7,13166,1.3447330283442096,1168
31,9402,1.3445961779716975,1169
10,11162,1.344561487252071,1170
30,2914,1.3445397225832474,1171
31,6885,1.3443662505776888,1172
18,5269,1.344170057752211,1173
6,1159,1.3441229643986912,1174
9,4856,1.3439617768783385,1175
22,9792,1.343843586315715,1176
14,13100,1.3434032967292737,1177
27,3442,1.3430811977355164,1178
19,12014,1.3430283075139204,1179
15,11155,1.3429823235372937,1180
18,4213,1.3427371908011387,1181
16,4197,1.3426437794196868,1182
31,13882,1.3422109414605963,1183
12,9467,1.3420762526420935,1184
7,12609,1.3419089979026049,1185
11,14314,1.3418434375546762,1186
31,9495,1.341735538404291,1187
25,11981,1.341640456878457,1188
29,14266,1.3413999216051147,1189
23,14262,1.3412639382411538,1190
27,11527,1.3411479546914158,1191
15,8233,1.3411390672592025,1192
12,9035,1.3408806294175248,1193
12,6281,1.3406058563495358,1194
29,4145,1.3404328048468899,1195
1,8171,1.3397788243194253,1196
10,2049,1.339525876111403,1197
17,11120,1.3393914287800608,1198
22,2893,1.3391628909935773,1199
24,8635,1.3391134117382295,1200
12,8419,1.3388994800406586,1201
18,6436,1.3387666495099146,1202
15,571,1.338108683181466,1203
31,13883,1.3380138938630863,1204
12,8568,1.3376045953853943,1205
17,13644,1.3373632022488733,1206
21,10046,1.33692511598591,1207
13,13392,1.3366860423209825,1208
13,5534,1.3364760668390694,1209
31,10678,1.3363749644025023,1210
15,7028,1.3363505009343106,1211
1,13361,1.3362078921026288,1212
14,10186,1.3359024873619034,1213
29,10242,1.3358021864843397,1214
31,12223,1.3357111406790174,1215
11,8344,1.3352969896635178,1216
20,5737,1.3348994563415482,1217
11,11679,1.3348024911925325,1218
17,13936,1.334723446621031,1219
31,11690,1.3346766151523313,1220
18,9869,1.3346652081143038,1221
13,1301,1.3345159224602403,1222
31,8318,1.334493913320012,1223
29,1521,1.3343708642376702,1224
17,9551,1.3341428837174512,1225
11,1223,1.3341138563046184,1226
29,14079,1.3340549098010788,1227
27,10923,1.3338813814207133,1228
31,8443,1.333609570734531,1229
30,14143,1.3333344472688475,1230
22,4213,1.3333088848432886,1231
28,11558,1.333286742862278,1232
27,11415,1.333262874966761,1233
14,268,1.3329073155318023,1234
14,1796,1.3327222531959566,1235
30,11603,1.3324526145409863,1236
15,7267,1.33245181449202,1237
12,6030,1.3321291585815012,1238
29,13381,1.3320615196457786,1239
16,3494,1.331738744454583,1240
11,12177,1.331539184414601,1241
27,2093,1.3314655524676426,1242
30,8208,1.3310311521510294,1243
7,3367,1.330802632987779,1244
11,14011,1.3306303266800847,1245
16,3690,1.330613194471786,1246
10,260,1.330399682359394,1247
13,13898,1.3303169186750903,1248
21,385,1.3302817200616022,1249
7,13340,1.3302553663905086,1250
13,10281,1.3299969776708194,1251
13,7113,1.3299369439319824,1252
30,8612,1.3298850180337947,1253
18,6786,1.3297749347092724,1254
12,12,1.3297172732054088,1255
29,1890,1.3292362804734688,1256
9,9175,1.329221738593881,1257
14,3113,1.3290128757161033,1258
27,9032,1.3289155853571881,1259
7,2347,1.3288895920319341,1260
23,2964,1.3288541654781347,1261
29,11446,1.3287873929515475,1262
8,452,1.328779409564426,1263
12,4851,1.3282804814706863,1264
8,11310,1.3282037208181687,1265
15,12782,1.3282028370443482,1266
12,684,1.3281535415140968,1267
11,1706,1.328095676109861,1268
30,12940,1.3279392257046734,1269
30,1666,1.327896538620605,1270
14,10299,1.3277138203667418,1271
12,14283,1.3273679031349024,1272
28,12025,1.3273621614154116,1273
12,6448,1.327337824597437,1274
27,790,1.3271995120430184,1275
25,4576,1.3271949071268476,1276
12,3128,1.3270119510864489,1277
13,6063,1.3270057192096938,1278
20,6830,1.3268867447799173,1279
17,9931,1.3267934244668906,1280
20,3729,1.326632771283654,1281
13,11291,1.3263406618159976,1282
12,703,1.3262566288300008,1283
6,9662,1.3256726348131713,1284
20,12306,1.325461942321951,1285
30,4040,1.324924936665705,1286
14,261,1.3247216732778653,1287
13,6383,1.3246599386781845,1288
14,3981,1.3244482738987717,1289
12,4127,1.3242935586144087,1290
13,14102,1.3238583070351206,1291
11,11599,1.3235837415897385,1292
23,6696,1.323494393503186,1293
31,7672,1.3231403593865074,1294
21,6096,1.3230998823163898,1295
13,3069,1.3230203728764374,1296
9,5305,1.3228950763876908,1297
9,12367,1.3227547932879196,1298
18,8096,1.322596818458639,1299
11,5376,1.3225370483817167,1300
14,2644,1.3223079659210741,1301
17,12438,1.322119591502407,1302
9,5899,1.3220544654412614,1303
21,13947,1.322029644335194,1304
30,1503,1.3220286841589344,1305
8,2048,1.3219053651986643,1306
