global_rank,layer,neuron_index,layer_rank,abs_weight,entry_threshold
120,23,8249,3,1.0339073,0.010346047
121,24,9483,3,1.0261571,0.010552806
122,28,545,3,0.91477621,0.010602612
123,22,8514,3,1.0441617,0.010712637
124,29,9301,3,0.83504456,0.010876832
125,26,4999,11,0.61810446,0.010951034
126,0,258,14,1.3560563,0.011036963
127,5,51,12,0.84359741,0.011046007
128,20,11031,3,1.1070752,0.011312102
129,3,5660,10,1.084913,0.011360727
130,30,6156,3,0.71448731,0.011523611
131,0,10621,15,1.3558261,0.011860678
132,7,2899,3,1.2447301,0.011865509
133,26,6754,12,0.61562985,0.011970402
134,5,7721,13,0.84113848,0.011998794
135,6,7994,3,1.2597771,0.012038261
136,2,6401,6,1.6680779,0.01246838
137,1,865,4,1.5850222,0.012542145
138,3,3260,11,1.08056,0.012560075
139,0,4699,16,1.3551089,0.012684252
140,5,11992,14,0.84001952,0.012948804
141,26,6184,13,0.59629154,0.012985688
142,8,7710,4,0.99473852,0.013236431
143,0,12250,17,1.3466872,0.013507391
144,13,7787,4,1.0086206,0.013569303
145,31,13883,4,0.35001695,0.013574079
146,14,3917,4,0.98864627,0.013616529
147,3,9513,12,1.0742298,0.01375461
148,15,8354,4,0.99949783,0.013839431
149,5,13532,15,0.83802909,0.013897549
150,26,225,14,0.59470916,0.013969082
151,11,5488,4,1.0413401,0.013991909
152,21,13596,4,0.94052738,0.014075796
153,0,12063,18,1.3437341,0.014325415
154,16,14185,4,1.0010899,0.014352549
155,10,2727,4,1.0416785,0.014436138
156,25,12840,4,1.0183293,0.014458616
157,9,9439,4,1.1090814,0.014487549
158,12,5006,4,1.0132073,0.014532664
159,17,6231,4,1.0073884,0.014739169
160,5,3132,16,0.83247757,0.014844047
161,2,5965,7,1.6599432,0.014853459
162,19,635,4,1.018087,0.014881794
163,3,9403,13,1.0731714,0.014942149
164,26,1180,15,0.59396547,0.014949867
165,18,922,4,1.0255492,0.015076325
166,0,9768,19,1.3400302,0.015141645
167,23,9911,4,1.0328084,0.015174441
168,27,1532,4,1.019291,0.015335178
169,24,3166,4,1.0147076,0.015395626
170,28,10405,4,0.88651973,0.015578399
171,5,1111,17,0.8309986,0.015784275
172,26,7267,16,0.59014797,0.015929425
173,0,4123,20,1.3360125,0.015955625
174,22,526,4,0.9940688,0.016000643
175,3,13772,14,1.0713041,0.016128517
176,29,6982,4,0.8180362,0.016231465
177,1,4568,5,1.5842541,0.016552566
178,30,3587,4,0.65287435,0.016570579
179,5,4148,18,0.80541134,0.016722832
180,0,6129,21,1.3319936,0.016767164
181,20,9928,4,1.0947971,0.016883462
182,26,4254,17,0.58117044,0.016902687
183,4,2026,3,1.2838147,0.016945493
184,2,2661,8,1.6528634,0.017226908
185,3,11000,15,1.064438,0.01731282
186,7,4136,4,1.2418348,0.017443522
187,8,9966,5,0.99169099,0.017501781
188,31,8410,5,0.34210745,0.017550188
189,0,13838,22,1.3286703,0.017576262
190,5,11739,19,0.79051733,0.01763249
191,14,7673,5,0.96776617,0.017842623
192,26,11172,18,0.57828432,0.017861143
193,6,12606,4,1.1762352,0.017888215
194,13,2550,5,1.0019785,0.017930077
195,15,3816,5,0.95253676,0.018321432
196,21,1832,5,0.93944567,0.018338933
197,0,846,23,1.3268704,0.018383342
198,3,2260,16,1.0590963,0.018489534
199,11,5846,5,1.0322365,0.018520218
200,5,110,20,0.79043072,0.018525327
201,26,3049,19,0.57679141,0.018814839
202,16,12478,5,1.0005966,0.01895384
203,10,9064,5,1.027612,0.019082022
204,12,9114,5,0.99240708,0.019107541
205,25,5296,5,0.98132032,0.019114331
206,9,5243,5,1.0796748,0.019120167
207,0,3486,24,1.3180401,0.019189328
208,5,4886,21,0.78908932,0.019418065
209,17,4652,5,0.99871176,0.019432816
210,2,3174,9,1.6452655,0.019590234
211,3,14192,17,1.058171,0.019660341
212,19,2017,5,0.9982096,0.019680069
213,26,785,20,0.57165384,0.019766074
214,18,290,5,1.0118712,0.019795575
215,0,11762,25,1.3158282,0.01998995
216,23,3118,5,1.0089307,0.019997703
217,24,5698,5,1.0116068,0.020184413
218,27,1633,5,0.95708013,0.020207056
219,5,3593,22,0.7887516,0.020309288
220,28,12775,5,0.87583834,0.020400489
221,1,1306,6,1.5750303,0.020561045
222,26,5956,21,0.56970894,0.020708837
223,0,13539,26,1.3097504,0.020789227
224,3,13775,18,1.0575199,0.020830126
225,22,11622,5,0.9928003,0.02103496
226,30,13587,5,0.62451118,0.021182328
227,5,9839,23,0.78442895,0.021200131
228,31,3557,6,0.3394267,0.021436447
229,29,11005,5,0.79417545,0.021477034
230,0,11793,27,1.3077264,0.021584814
231,26,6480,22,0.56748486,0.021648391
232,8,7130,6,0.98402065,0.021754064
233,2,8037,10,1.6449871,0.021942696
234,14,8646,6,0.95231861,0.021979464
235,3,12571,19,1.0567305,0.021999191
236,5,13308,24,0.77953482,0.022086091
237,13,507,6,0.99631023,0.022262133
238,0,4077,28,1.3060163,0.022379172
239,20,13715,5,1.0748622,0.022393031
240,26,5298,23,0.56739473,0.022584278
241,15,11129,6,0.93308592,0.022592848
242,21,6821,6,0.92874372,0.022597165
243,5,10965,25,0.77703762,0.022966524
244,7,10664,5,1.2131529,0.023008561
245,11,4088,6,0.9950121,0.023008941
246,3,7909,20,1.0550697,0.023167383
247,0,1408,29,1.2919714,0.02317249
248,6,9667,5,1.1693599,0.023350233
249,26,11984,24,0.56348622,0.023520015
250,16,10853,6,0.99220365,0.023552862
251,12,4697,6,0.98886013,0.023588501
252,25,9848,6,0.96861911,0.023600844
253,9,5183,6,1.0766646,0.023629954
254,10,6230,6,0.99894249,0.023665171
255,5,13129,26,0.7768209,0.023844135
256,0,13253,30,1.2893138,0.023957279
257,17,10466,6,0.98960799,0.024086034
258,2,6951,11,1.6390394,0.024294759
259,3,13690,21,1.0539196,0.024333739
260,19,47,6,0.99139488,0.02438466
261,26,13274,25,0.55906516,0.024449306
262,18,5964,6,1.0003099,0.024451884
263,1,5786,7,1.560995,0.024546185
264,23,2913,6,1.0004056,0.024709455
265,5,12928,27,0.77505332,0.024721503
266,0,1439,31,1.2862109,0.024740452
267,4,4873,4,1.2639937,0.024743292
268,27,11330,6,0.93802154,0.024781587
269,24,9648,6,0.95874268,0.024958564
270,28,2128,6,0.86942118,0.025164479
271,31,2207,7,0.33875263,0.025292253
272,26,5146,26,0.55865175,0.025371307
273,3,640,22,1.0519465,0.025498824
274,0,11282,32,1.285307,0.025521739
275,30,1588,6,0.60801154,0.025593726
276,5,576,28,0.77351439,0.025596874
277,8,6267,7,0.97801161,0.025973457
278,14,5718,7,0.95083714,0.026050272
279,22,4164,6,0.98480809,0.026062853
280,26,4654,27,0.55777067,0.026292626
281,0,4790,33,1.2844908,0.02630248
282,5,72,29,0.77246761,0.026470506
283,29,446,6,0.78903323,0.026569599
284,13,12570,7,0.97655135,0.026569683
285,2,7776,12,1.6360093,0.026638319
286,3,12958,23,1.0493367,0.026661728
287,15,1751,7,0.92795706,0.026777042
288,21,9137,7,0.92855608,0.026806891
289,0,12182,34,1.2801055,0.027082724
290,26,2616,28,0.55521852,0.027212492
291,11,12103,7,0.98390478,0.027335793
292,5,7261,30,0.77234805,0.027342955
293,20,8953,6,1.0659634,0.027802277
294,3,6301,24,1.0481349,0.027821747
295,0,12048,35,1.277438,0.027860304
296,25,6654,7,0.95042753,0.02802929
297,12,10867,7,0.97106981,0.028053444
298,16,2995,7,0.96922058,0.028113309
299,10,8289,7,0.97603345,0.028120452
300,9,9420,7,1.0549315,0.028127167
301,26,12894,29,0.55254573,0.028128147
302,5,10300,31,0.77110255,0.028215271
303,7,6987,6,1.1941699,0.028445067
304,1,6820,8,1.5601476,0.028495813
305,0,6877,36,1.2752608,0.028636264
306,17,979,7,0.97378039,0.028696836
307,6,7370,6,1.1681914,0.028780324
308,2,2482,13,1.6241024,0.028977546
309,3,1972,25,1.0460398,0.028980439
310,26,8518,30,0.5501982,0.029039396
311,18,8730,7,0.99368691,0.029054992
312,19,1399,7,0.98767591,0.029057135
313,5,1814,32,0.76824069,0.02908618
314,31,9326,8,0.32078397,0.029140401
315,27,2165,7,0.92240387,0.029265023
316,23,1385,7,0.99314106,0.029381396
317,0,10905,37,1.2748338,0.029410901
318,24,416,7,0.95053726,0.02948323
319,30,1595,7,0.60663211,0.029888575
320,28,8413,7,0.86652559,0.029893563
321,26,2376,31,0.54872853,0.029946773
322,5,4690,33,0.76769227,0.029953856
323,14,4333,8,0.93314707,0.030114748
324,3,4307,26,1.0350727,0.030136813
325,8,14209,8,0.9738701,0.030167083
326,0,14168,38,1.2747585,0.030185278
327,13,9240,8,0.97432381,0.030791806
328,5,7693,34,0.76411992,0.030820913
329,26,7258,32,0.54375696,0.030851727
330,15,8218,8,0.91760069,0.030938238
331,0,5639,39,1.2699709,0.030959609
332,21,10170,8,0.90430081,0.031015764
333,22,5981,7,0.97511137,0.031050271
334,3,7234,27,1.032899,0.031281063
335,2,7173,14,1.6236415,0.031299747
336,11,2573,8,0.97278231,0.031614343
337,29,7425,7,0.7798363,0.03162919
338,5,4644,35,0.76282001,0.031683936
339,0,12982,40,1.2523208,0.031731032
340,26,10718,33,0.54215187,0.031748481
341,25,7987,8,0.94380486,0.032374564
342,4,8346,5,1.2582889,0.0324207
343,3,12834,28,1.0324755,0.032422911
344,12,2963,8,0.96280837,0.03243806
345,1,2273,9,1.5589068,0.032443296
346,10,3625,8,0.97411859,0.032473559
347,0,744,41,1.2440823,0.032491733
348,9,9325,8,1.0321137,0.032533602
349,5,10722,36,0.76175404,0.032545489
350,16,4974,8,0.96656185,0.032568119
351,26,13601,34,0.53855622,0.03264259
352,31,11248,9,0.31842825,0.032784432
353,20,5425,7,1.0578696,0.033166741
354,17,12927,8,0.97288769,0.033233896
355,0,12222,42,1.2402387,0.033247432
356,5,1769,37,0.75448531,0.033405838
357,26,5062,35,0.53798002,0.033530769
358,3,13538,29,1.0300403,0.033564292
359,2,9961,15,1.6226661,0.03362129
360,18,2020,8,0.98362136,0.033627622
361,27,13333,8,0.90318197,0.033673811
362,19,14292,8,0.97849286,0.033712082
363,7,13106,7,1.0772815,0.033796506
364,24,5249,8,0.93528271,0.033969171
365,0,2358,43,1.2342805,0.034000795
366,23,971,8,0.97983015,0.03401941
367,14,75,9,0.92835736,0.034103604
368,30,3695,8,0.5963527,0.03417368
369,6,847,7,1.1377455,0.034204987
370,5,3939,38,0.75440776,0.03425798
371,8,405,9,0.97203583,0.034342952
372,26,9609,36,0.53742677,0.034417995
373,28,4233,8,0.85078263,0.034606898
374,3,8902,30,1.0279485,0.034702979
375,0,5221,44,1.2335035,0.034750538
376,13,10672,9,0.95274955,0.035004299
377,15,1719,9,0.91329986,0.035052992
378,5,9417,39,0.75386578,0.035110033
379,21,57,9,0.89316702,0.035114696
380,26,7175,37,0.53569835,0.035304309
381,0,5471,45,1.2307119,0.035499811
382,3,4059,31,1.0258589,0.035839356
383,11,5657,9,0.9634304,0.035844527
384,2,9841,16,1.60674,0.035941438
385,5,9704,40,0.75319332,0.035961475
386,22,13292,8,0.97373915,0.035988582
387,26,3764,38,0.53327924,0.036187773
388,0,11910,46,1.2306361,0.036247388
389,1,5410,10,1.5564263,0.03638764
390,31,3396,10,0.3072238,0.036401701
391,29,7349,8,0.7748397,0.036629805
392,25,4507,9,0.90681809,0.036689561
393,12,10334,9,0.95482016,0.036785372
394,5,4900,41,0.75086302,0.036812156
395,10,1091,9,0.96770537,0.036818124
396,9,5767,9,1.0223176,0.036844727
397,3,5079,32,1.0226963,0.036973422
398,0,11752,47,1.2246429,0.036994919
399,16,9861,9,0.95673686,0.03701071
400,26,2678,39,0.53172833,0.037067248
401,5,966,42,0.75069416,0.037660204
402,0,3717,48,1.218874,0.037738809
403,17,386,9,0.96352953,0.037766797
404,26,815,40,0.52282959,0.037944166
405,27,1133,9,0.90232545,0.037990725
406,14,7736,10,0.91973448,0.038071987
407,3,13949,33,1.0105373,0.038103992
408,18,8426,9,0.9648791,0.038153936
409,2,611,17,1.6056981,0.038238815
410,19,4762,9,0.97230649,0.038323747
411,24,13069,9,0.9323622,0.038383123
412,30,10303,9,0.59349382,0.038386171
413,0,8407,49,1.2169559,0.038479194
414,20,12794,8,1.0428764,0.038490472
415,5,7729,43,0.74295068,0.038508063
416,8,1759,10,0.96991849,0.038510954
417,23,4869,9,0.91482866,0.03859526
418,7,7193,8,1.0733398,0.038624134
419,26,3851,41,0.51943368,0.038806407
420,13,5418,10,0.95113772,0.039123513
421,15,8185,10,0.908674,0.039148459
422,21,2303,10,0.88821107,0.039163162
423,0,12339,50,1.2168107,0.039218415
424,3,9204,34,1.0055048,0.039221118
425,28,8985,9,0.83171993,0.039234603
426,5,289,44,0.73783761,0.039347176
427,6,4413,8,1.1317123,0.03948827
428,26,14088,42,0.51779127,0.039663049
429,31,11057,11,0.30201113,0.03989169
430,0,6768,51,1.2164531,0.039957548
431,11,2434,10,0.96027792,0.040034044
432,4,9158,6,1.2574422,0.040063458
433,5,959,45,0.7376318,0.040180516
434,1,13556,11,1.5389754,0.040325708
435,3,12831,35,0.99730134,0.040332681
436,26,8842,43,0.51541191,0.040516982
437,2,13418,18,1.5830668,0.040534701
438,0,13218,52,1.2159023,0.040696463
439,25,8710,10,0.89114082,0.040835458
440,22,11108,9,0.96936262,0.040919943
441,5,8197,46,0.73701698,0.041013623
442,12,923,10,0.94859451,0.041096615
443,9,7855,10,0.99140537,0.041114935
444,10,3534,10,0.96469152,0.04113409
445,26,4607,44,0.51510376,0.04136699
446,16,9600,10,0.93600601,0.041408139
447,0,13808,53,1.213719,0.041435045
448,3,7311,36,0.99482381,0.041435178
449,29,4946,9,0.76023966,0.041598382
450,5,4266,47,0.73626655,0.041846036
451,14,4671,11,0.91170424,0.042003508
452,0,12564,54,1.2109457,0.042172301
453,26,2901,45,0.51439309,0.042216491
454,17,5671,10,0.9440136,0.042256094
455,27,11510,10,0.89803761,0.042303544
456,3,2145,37,0.99447197,0.042534934
457,30,3786,10,0.57915854,0.04257847
458,18,12248,10,0.96461451,0.042594002
459,8,6371,11,0.96837205,0.042669876
460,5,5203,48,0.73565465,0.0426776
461,24,7003,10,0.90501308,0.042783291
462,2,13935,19,1.5820307,0.042798229
463,23,10778,10,0.89083213,0.04286755
464,19,2059,10,0.96909052,0.042906256
465,0,8159,55,1.2099652,0.04290787
466,26,5949,46,0.51350719,0.043064819
467,21,1008,11,0.87681472,0.043189165
468,15,764,11,0.90147126,0.043223185
469,13,8758,11,0.92220569,0.043235758
470,31,9976,12,0.30054659,0.043322466
471,7,3618,9,1.0584013,0.043434094
472,5,12309,49,0.73484045,0.043508471
473,3,8334,38,0.99436736,0.043634301
474,0,13601,56,1.2066704,0.043642846
475,20,5240,9,0.97574741,0.043738749
476,28,1358,10,0.82055968,0.043758619
477,26,4726,47,0.51246935,0.043911687
478,11,7399,11,0.93509769,0.04420985
479,1,3503,12,1.5193172,0.04421962
480,5,3229,50,0.73267549,0.044338424
481,0,8893,57,1.2060877,0.04437582
482,3,13888,39,0.9933635,0.044733551
483,6,10638,9,1.1284785,0.044743536
484,26,6844,48,0.50894505,0.044756844
485,25,5511,11,0.87659729,0.044909679
486,2,10656,20,1.5817069,0.045060276
487,0,14179,58,1.2060319,0.045108438
488,5,14076,51,0.72928613,0.04516593
489,9,11633,11,0.94711417,0.045256023
490,12,2512,11,0.92051893,0.045379747
491,10,12642,11,0.95894253,0.045436611
492,26,8457,49,0.50860161,0.045596189
493,16,2831,11,0.9339211,0.045710284
494,22,8468,10,0.93932647,0.045829138
495,3,13748,40,0.99309725,0.045831692
496,0,12934,59,1.2050691,0.045841022
497,14,5335,12,0.91143829,0.045900704
498,5,3685,52,0.72733349,0.04598961
499,26,10849,50,0.50704616,0.046434967
500,29,2788,10,0.71681219,0.046473336
501,0,1737,60,1.2008384,0.046573023
502,27,7827,11,0.86679298,0.046595871
503,17,7878,11,0.93839329,0.046654463
504,30,4063,11,0.57422608,0.046669506
505,31,12709,13,0.2903423,0.046736605
506,5,11911,53,0.72680849,0.046811084
507,8,11759,12,0.96685898,0.046822171
508,3,14182,41,0.9910804,0.046929537
509,23,5765,11,0.87751657,0.047027775
510,18,10836,11,0.93246663,0.047032852
511,24,12893,11,0.90427864,0.047054387
512,21,3436,12,0.87413502,0.047163511
513,13,9982,12,0.90618742,0.047222918
514,15,9762,12,0.89088672,0.047265611
515,26,10361,51,0.50576884,0.047271178
516,0,2455,61,1.1987286,0.047302452
517,2,12449,21,1.5708427,0.047321857
518,19,7222,11,0.94588643,0.047473608
519,5,12347,54,0.72643483,0.047631964
520,4,12970,7,1.2512808,0.047701071
521,3,6862,42,0.98961645,0.048025156
522,0,5754,62,1.1956728,0.048030602
523,1,11707,13,1.5133858,0.048063796
524,26,10091,52,0.50576097,0.048105285
525,7,13900,10,1.0449932,0.048177111
526,28,6596,11,0.80004418,0.048221928
527,11,7883,12,0.93437231,0.04827616
528,5,9626,55,0.7252292,0.048452425
529,20,11010,10,0.97488773,0.048649199
530,0,7000,63,1.1940032,0.048756893
531,25,8840,12,0.85870278,0.048917408
532,26,7719,53,0.50523043,0.048939376
533,3,11957,43,0.98572385,0.049119155
534,9,5060,12,0.94315034,0.049212106
535,5,6462,56,0.72315729,0.049271521
536,0,3242,64,1.193424,0.049482169
537,12,8017,12,0.91677582,0.049536113
538,2,8092,22,1.5564269,0.049567906
539,10,1287,12,0.95407933,0.049713493
540,26,10717,54,0.50094163,0.049772592
541,14,546,13,0.90508628,0.049796763
542,6,9746,10,1.1273658,0.04998379
543,16,6344,12,0.91621125,0.050002846
544,31,10879,14,0.28924286,0.050034824
545,5,1537,57,0.71656448,0.050088277
546,0,9894,65,1.1931543,0.050207094
547,3,6454,44,0.98545897,0.050208854
548,22,8121,11,0.93440771,0.05058622
549,26,4006,55,0.49897975,0.050598738
550,30,3903,12,0.57351631,0.0507257
551,27,5121,12,0.86021584,0.050738856
552,5,8921,58,0.71568239,0.050897589
553,0,6332,66,1.1894885,0.050931855
554,8,7821,13,0.9648487,0.050967975
555,17,9318,12,0.9302811,0.051026646
556,29,3511,11,0.71488851,0.051069816
557,21,11569,13,0.86521089,0.05112571
558,23,3782,12,0.85576576,0.051125818
559,13,6771,13,0.89508522,0.05114082
560,15,5431,13,0.88712478,0.051260571
561,3,6413,45,0.98259914,0.051298256
562,24,1685,12,0.89446241,0.051322018
563,18,7148,12,0.92422891,0.051323766
564,26,13052,56,0.49806771,0.051421647
565,0,9651,67,1.1893576,0.051654393
566,5,11803,59,0.71499956,0.051705905
567,2,12475,23,1.5505413,0.051793343
568,1,8182,14,1.5078882,0.051892963
569,19,9839,12,0.94318366,0.0519316
570,26,3233,57,0.49747512,0.052243052
571,11,4846,13,0.9240092,0.052339315
572,0,10184,68,1.186621,0.052376847
573,3,7393,46,0.97837216,0.052384496
574,5,3620,60,0.71153545,0.05251345
575,28,3724,12,0.79681426,0.052573647
576,25,5781,13,0.85132813,0.052843324
577,7,7987,11,1.042439,0.052860044
578,26,10318,58,0.49352834,0.053063482
579,0,10385,69,1.1806394,0.053097642
580,9,843,13,0.93961078,0.053151633
581,5,3699,61,0.71011215,0.053317083
582,31,8954,15,0.28845397,0.053320553
583,3,10148,47,0.9758538,0.053466064
584,20,1043,11,0.96644473,0.053555325
585,14,4503,14,0.9024424,0.053665671
586,12,1493,13,0.89795923,0.053675578
587,0,6862,70,1.1798909,0.053814804
588,26,13115,59,0.49035668,0.053877397
589,10,14087,13,0.95353806,0.053968686
590,2,9313,24,1.5409051,0.054010364
591,5,5161,62,0.70994627,0.054119108
592,16,13985,13,0.90515351,0.054214009
593,0,13834,71,1.1773823,0.054531511
594,3,13813,48,0.97553486,0.054544848
595,26,5690,60,0.49001586,0.054686084
596,30,13226,13,0.55874318,0.054776882
597,27,11265,13,0.85810047,0.054850407
598,5,10164,63,0.70970428,0.054920945
599,13,9677,14,0.87731582,0.055010723
600,21,9822,14,0.83624125,0.055047457
601,8,12992,14,0.9643048,0.05510516
602,23,2994,13,0.83626306,0.055122282
603,6,4069,11,1.1227659,0.055218875
604,15,4039,14,0.87022543,0.055238665
605,0,4200,72,1.1766183,0.055246694
606,4,9276,8,1.2329693,0.055301262
607,22,7399,12,0.91333944,0.05531839
608,17,13155,13,0.92825639,0.05536103
609,26,4831,61,0.4878374,0.055494212
610,24,14205,13,0.88661253,0.055543322
611,18,10048,13,0.92175561,0.055576773
612,3,9102,49,0.97340047,0.055623283
613,29,4843,12,0.70770723,0.055653958
614,1,3904,15,1.4908921,0.055708222
615,5,12583,64,0.70708358,0.055722509
616,0,4797,73,1.1765627,0.055961413
617,2,285,25,1.5325443,0.056213607
618,26,14176,62,0.48620704,0.056298747
619,11,6786,14,0.92106426,0.056357407
620,19,9426,13,0.92530292,0.056376854
621,5,1426,65,0.70653957,0.056521114
622,31,11118,16,0.28398252,0.056597322
623,0,1359,74,1.1764978,0.056676095
624,3,12459,50,0.96938038,0.056699355
625,25,2355,14,0.83638257,0.056735523
626,28,6945,13,0.78567785,0.056907795
627,9,596,14,0.93273419,0.057076374
628,26,7912,63,0.48408759,0.05710059
629,5,2299,66,0.70552409,0.057319103
630,0,9983,75,1.1747853,0.057390741
631,14,8688,15,0.88915598,0.057523275
632,7,1638,12,1.0156741,0.057531532
633,12,10397,14,0.89709806,0.057730079
634,3,4249,51,0.96710724,0.057770983
635,26,10745,64,0.48400876,0.057898941
636,0,2678,76,1.1733798,0.058104343
637,5,8995,67,0.70489484,0.058115946
638,10,4084,14,0.93664145,0.058221464
639,16,7952,14,0.8973788,0.058374347
640,2,1676,26,1.5227332,0.058404894
641,20,12286,12,0.9579643,0.058418962
642,26,14227,65,0.48399073,0.058697161
643,30,555,14,0.54215342,0.058723712
644,13,1187,15,0.87504178,0.058803799
645,0,9844,77,1.1700114,0.058817093
646,21,3940,15,0.81928378,0.058837893
647,3,5533,52,0.96329552,0.058840098
648,5,11504,68,0.70338523,0.058912077
649,27,6861,14,0.8496933,0.058951848
650,23,3341,14,0.83426726,0.059027666
651,15,7361,15,0.85903102,0.059140975
652,8,6225,15,0.95436865,0.059240013
653,1,2948,16,1.482327,0.059480476
654,26,12084,66,0.4832564,0.059495348
655,0,12900,78,1.1699092,0.059527799
656,17,11747,14,0.91536212,0.059685981
657,5,5118,69,0.70278215,0.059706503
658,24,7235,14,0.88332671,0.059727581
659,18,9274,14,0.91661274,0.059818399
660,31,1973,17,0.28378463,0.059823299
661,3,13739,53,0.96236819,0.059904999
662,22,13236,13,0.91133714,0.059943867
663,29,254,13,0.69253373,0.060192055
664,0,5968,79,1.1693342,0.06023844
665,26,4418,67,0.48277828,0.060292328
666,11,1756,15,0.91144943,0.060362693
667,6,8726,12,1.1034024,0.060432597
668,5,448,70,0.70266771,0.060500248
669,25,13251,15,0.82542711,0.060559394
670,2,14154,27,1.5086929,0.060582153
671,19,2606,14,0.92197341,0.060737832
672,0,14218,80,1.1688486,0.060948733
673,3,6072,54,0.95993811,0.060968876
674,9,2807,15,0.9249658,0.060972393
675,26,4704,68,0.48209518,0.061088515
676,28,1222,14,0.78487259,0.061181371
677,5,9270,71,0.70030463,0.061293864
678,14,9932,16,0.86401772,0.061324088
679,0,10293,81,1.1657742,0.06165873
680,12,8929,15,0.87407964,0.061780697
681,26,3847,69,0.47921085,0.061883576
682,3,11604,55,0.95921808,0.062030067
683,7,9756,13,1.0132107,0.062083079
684,5,12364,72,0.69960243,0.062084812
685,0,11078,82,1.1646544,0.06236686
686,10,2828,15,0.92834866,0.062398884
687,16,11973,15,0.87758106,0.062498952
688,21,6527,16,0.81851941,0.062551466
689,30,10111,15,0.53907287,0.062553353
690,13,12059,16,0.86870068,0.062587045
691,26,11488,70,0.47888997,0.062673881
692,2,1946,28,1.5036978,0.062739339
693,4,7372,9,1.1727271,0.06279023
694,5,13436,73,0.69926989,0.062874968
695,23,13022,15,0.82965219,0.062923734
696,15,9511,16,0.85691088,0.062993087
697,27,596,15,0.84029323,0.063013104
698,31,515,18,0.27431506,0.063047027
699,0,13718,83,1.1638384,0.063074312
700,3,4913,56,0.95673174,0.063090461
701,1,12038,17,1.4731629,0.063231057
702,20,90,13,0.93672734,0.063239919
703,8,8831,16,0.94204128,0.063332261
704,26,1714,71,0.47695738,0.063463657
705,5,4374,74,0.69253564,0.063664745
706,0,13622,84,1.1624286,0.063781269
707,24,4983,15,0.87754238,0.06389633
708,17,6226,15,0.90593857,0.063950857
709,18,13322,15,0.91327149,0.064036359
710,3,1476,57,0.95628309,0.064148105
711,26,8089,72,0.47675008,0.06425025
712,11,8329,16,0.90856677,0.064326168
713,25,7688,16,0.82335842,0.064333177
714,5,13928,75,0.69245386,0.064446918
715,0,10208,85,1.1574514,0.064487369
716,22,3319,14,0.90894842,0.064559201
717,29,11171,14,0.69091916,0.064632851
718,9,6060,16,0.91039342,0.064835963
719,2,3877,29,1.5036029,0.06488938
720,14,6265,17,0.85867262,0.065017441
721,26,4307,73,0.47391528,0.065036497
722,19,13908,15,0.91269594,0.06508312
723,0,12650,86,1.1551758,0.065190442
724,3,10571,58,0.95146012,0.065205256
725,5,11410,76,0.69223547,0.065229
726,28,991,15,0.78436393,0.065450569
727,6,7973,13,1.1010809,0.065556403
728,12,9906,16,0.873703,0.065727379
729,26,964,74,0.4719944,0.06581807
730,0,2822,87,1.1514622,0.065892134
731,5,12365,77,0.69151562,0.066010832
732,31,6775,19,0.27291632,0.066163179
733,3,1473,59,0.94893348,0.066257076
734,21,13735,17,0.81619632,0.066261577
735,13,6260,17,0.84851795,0.066342876
736,30,7256,16,0.53317857,0.066361236
737,16,2867,16,0.87618178,0.066532559
738,10,8224,16,0.92381752,0.066539317
739,0,3741,88,1.14598,0.066591569
740,26,7463,75,0.47163245,0.066596472
741,7,2225,14,1.0082376,0.066623582
742,5,10154,78,0.68819869,0.066791854
743,23,3791,16,0.82481992,0.066798246
744,15,12728,17,0.85318077,0.066835692
745,1,2264,18,1.4614849,0.066958455
746,27,13121,16,0.83420396,0.067029429
747,2,2560,30,1.4936526,0.067039284
748,0,7842,89,1.1451675,0.067287677
749,3,10094,60,0.94725472,0.067306101
750,8,13960,17,0.94201696,0.06737165
751,26,7966,76,0.4710027,0.067374283
752,5,3607,79,0.68745273,0.067569127
753,20,5604,14,0.93525714,0.067954003
754,0,9737,90,1.1431086,0.067983289
755,24,466,16,0.87720501,0.068037782
756,25,7482,17,0.82136738,0.068097502
757,26,12,77,0.46990693,0.068151055
758,17,3929,16,0.8943727,0.068171823
759,18,10517,16,0.89917076,0.068238945
760,11,7809,17,0.90683573,0.068277106
761,5,1380,80,0.68724865,0.068345561
762,3,13525,61,0.94392294,0.068353269
763,9,2142,17,0.90617818,0.068638666
764,0,1539,91,1.1427985,0.068677654
765,14,1693,18,0.85681283,0.068687949
766,26,4635,78,0.46938822,0.068926016
767,29,8597,15,0.66782773,0.069063293
768,5,4123,81,0.68472177,0.069121762
769,22,12156,15,0.88950539,0.069162441
770,2,9255,31,1.4936167,0.069174964
771,31,12303,20,0.27187005,0.069263444
772,0,6256,92,1.1406318,0.069371829
773,19,7322,16,0.9070704,0.069384682
774,3,11532,62,0.94296736,0.069396757
775,12,9035,17,0.86666054,0.06967236
776,26,8405,79,0.46602935,0.069700121
777,28,12462,16,0.74762362,0.069716997
778,5,5452,82,0.68309349,0.069895111
779,4,5889,10,1.1017776,0.069913288
780,21,8842,18,0.80404633,0.069961158
781,13,13321,18,0.84182584,0.070011443
782,0,3858,93,1.1392143,0.070064688
783,30,11536,17,0.52370352,0.07012748
784,3,11961,63,0.93837714,0.070439186
785,26,3701,80,0.46516272,0.07046869
786,16,6264,17,0.85596448,0.070559735
787,23,5225,17,0.82266641,0.070650191
