rank,neuron_id,layer,neuron_idx,score,importance
1024,174723,12,2691,-7.471667777281255e-05,7.471667777281255e-05
1025,453071,31,8655,7.449061376973987e-05,7.449061376973987e-05
1026,445748,31,1332,-7.446991367032751e-05,7.446991367032751e-05
1027,447216,31,2800,7.443020876962692e-05,7.443020876962692e-05
1028,444732,31,316,-7.437870226567611e-05,7.437870226567611e-05
1029,453541,31,9125,-7.433231075992808e-05,7.433231075992808e-05
1030,267467,18,9419,-7.429905235767365e-05,7.429905235767365e-05
1031,434689,30,4609,-7.424147770507261e-05,7.424147770507261e-05
1032,457610,31,13194,7.409575482597575e-05,7.409575482597575e-05
1033,448064,31,3648,7.391846156679094e-05,7.391846156679094e-05
1034,446727,31,2311,-7.383396587101743e-05,7.383396587101743e-05
1035,438854,30,8774,-7.380273746093735e-05,7.380273746093735e-05
1036,410141,28,8733,-7.369434024440125e-05,7.369434024440125e-05
1037,454581,31,10165,7.368155638687313e-05,7.368155638687313e-05
1038,436619,30,6539,7.367584476014599e-05,7.367584476014599e-05
1039,456991,31,12575,7.356680725933984e-05,7.356680725933984e-05
1040,447450,31,3034,7.351473323069513e-05,7.351473323069513e-05
1041,443593,30,13513,7.345293124672025e-05,7.345293124672025e-05
1042,452379,31,7963,-7.345230551436543e-05,7.345230551436543e-05
1043,435760,30,5680,7.33292181394063e-05,7.33292181394063e-05
1044,402189,28,781,-7.33261404093355e-05,7.33261404093355e-05
1045,458108,31,13692,-7.32273911125958e-05,7.32273911125958e-05
1046,455035,31,10619,7.308938802452758e-05,7.308938802452758e-05
1047,436163,30,6083,-7.278009434230626e-05,7.278009434230626e-05
1048,456588,31,12172,-7.266590546350926e-05,7.266590546350926e-05
1049,457964,31,13548,7.260841084644198e-05,7.260841084644198e-05
1050,436484,30,6404,7.260678103193641e-05,7.260678103193641e-05
1051,433080,30,3000,7.258750702021644e-05,7.258750702021644e-05
1052,457687,31,13271,7.254460797412321e-05,7.254460797412321e-05
1053,436160,30,6080,-7.254105003084987e-05,7.254105003084987e-05
1054,453323,31,8907,7.249109330587089e-05,7.249109330587089e-05
1055,449043,31,4627,-7.22885160939768e-05,7.22885160939768e-05
1056,453674,31,9258,-7.224098953884095e-05,7.224098953884095e-05
1057,445636,31,1220,-7.221764826681465e-05,7.221764826681465e-05
1058,438367,30,8287,-7.21979740774259e-05,7.21979740774259e-05
1059,445371,31,955,7.217667734948918e-05,7.217667734948918e-05
1060,442520,30,12440,-7.21589894965291e-05,7.21589894965291e-05
1061,424400,29,8656,-7.214790093712509e-05,7.214790093712509e-05
1062,437073,30,6993,-7.212512718979269e-05,7.212512718979269e-05
1063,410566,28,9158,7.200028630904853e-05,7.200028630904853e-05
1064,437079,30,6999,-7.199256651801988e-05,7.199256651801988e-05
1065,440392,30,10312,7.177976658567786e-05,7.177976658567786e-05
1066,411960,28,10552,7.173217454692349e-05,7.173217454692349e-05
1067,458168,31,13752,7.16948852641508e-05,7.16948852641508e-05
1068,444681,31,265,-7.169082527980208e-05,7.169082527980208e-05
1069,453049,31,8633,-7.162360998336226e-05,7.162360998336226e-05
1070,454542,31,10126,7.157147774705663e-05,7.157147774705663e-05
1071,445190,31,774,-7.148909935494885e-05,7.148909935494885e-05
1072,450787,31,6371,7.125973934307694e-05,7.125973934307694e-05
1073,432454,30,2374,-7.124599505914375e-05,7.124599505914375e-05
1074,449078,31,4662,-7.119316433090717e-05,7.119316433090717e-05
1075,418401,29,2657,7.118391658877954e-05,7.118391658877954e-05
1076,445935,31,1519,7.111306331353262e-05,7.111306331353262e-05
1077,445025,31,609,7.10276945028454e-05,7.10276945028454e-05
1078,458129,31,13713,7.102118252078071e-05,7.102118252078071e-05
1079,445067,31,651,7.100489165168256e-05,7.100489165168256e-05
1080,433663,30,3583,7.096276385709643e-05,7.096276385709643e-05
1081,208962,14,8258,-7.094594911905006e-05,7.094594911905006e-05
1082,455830,31,11414,-7.093112071743235e-05,7.093112071743235e-05
1083,450224,31,5808,7.082882075337693e-05,7.082882075337693e-05
1084,432707,30,2627,-7.076476322254166e-05,7.076476322254166e-05
1085,454649,31,10233,7.075767643982545e-05,7.075767643982545e-05
1086,443567,30,13487,-7.072837615851313e-05,7.072837615851313e-05
1087,444899,31,483,7.062838994897902e-05,7.062838994897902e-05
1088,382519,26,9783,7.057679613353685e-05,7.057679613353685e-05
1089,452960,31,8544,-7.051953434711322e-05,7.051953434711322e-05
1090,448934,31,4518,-7.03954283380881e-05,7.03954283380881e-05
