method_a,method_b,layer_a,layer_b,cka,null_mean,null_std,z
siren,wang,9,29,0.34384511706369114,0.20210281511997988,0.007454829437994882,19.013486911088275
siren,wang,9,30,0.36526523303445474,0.24825043338337932,0.017993051438403223,6.503332692159512
siren,wang,9,31,0.34692978131072294,0.2445731611329503,0.007487957311011325,13.669498359352737
siren,wang,10,0,0.16740173609412232,0.13535041720587954,0.020327775720651975,1.5767253303410018
siren,wang,10,2,0.20090657244467586,0.16840703616305713,0.013727768340353197,2.3674304137319493
siren,wang,10,3,0.29448818368175494,0.22031936136080862,0.00724172053325569,10.241878567440649
siren,wang,10,4,0.27504458118622904,0.2220364875187321,0.015483472827634332,3.423527412589898
siren,wang,10,5,0.3032401554614844,0.23156579326008347,0.016653252000321226,4.303925875860067
siren,wang,10,6,0.35508567165108895,0.2586598624027988,0.01444992247783938,6.673102184193045
siren,wang,10,7,0.37731966294215097,0.2711230415297305,0.011411336970995611,9.306238320920873
siren,wang,10,8,0.42468496193566363,0.29926681383818216,0.01520417827150858,8.248926437050867
siren,wang,10,9,0.44578873617495374,0.3037936426629386,0.01002259079082678,14.167503839623656
siren,wang,10,10,0.6535277522301025,0.30519418335359605,0.017903135050432426,19.45656824323028
siren,wang,10,11,0.5591812316045639,0.31211862602175916,0.017383492574869028,14.212483741039375
siren,wang,10,12,0.6088863459777524,0.3183448421666617,0.01389328663983525,20.912366623030817
siren,wang,10,13,0.48048139067751894,0.3131608424642013,0.010143885515276178,16.494719697037333
siren,wang,10,14,0.5633117283112229,0.2976686569477479,0.015273596350160533,17.392306649552314
siren,wang,10,15,0.4875274075355381,0.2841694175083604,0.014046100682318468,14.477896366154422
siren,wang,10,16,0.48989752571048856,0.25197358646290724,0.007362669746819644,32.31490035939127
siren,wang,10,17,0.4613566253232558,0.2513416476948853,0.020700553253010612,10.145379935573782
siren,wang,10,18,0.5009610176316048,0.25323351535010896,0.012356903310002712,20.047700954410196
siren,wang,10,19,0.44568863825114974,0.2363347946679387,0.009241146082037556,22.65453242754617
siren,wang,10,20,0.48567471120425,0.22081353744547316,0.00686490858215586,38.581893784753014
siren,wang,10,21,0.40369311089357524,0.2283887025008619,0.006743105248811295,25.997578552346752
siren,wang,10,22,0.4486930879869124,0.1952802601068111,0.013696794921845034,18.501615109673057
siren,wang,10,23,0.3743094901461625,0.17623497112710967,0.01556353633386551,12.72683243512287
siren,wang,10,24,0.3750390120725633,0.19480007408582806,0.008244371807051409,21.86205840844986
siren,wang,10,25,0.3912405230760371,0.19863041537518722,0.00897837358189227,21.452672462784253
siren,wang,10,26,0.3628038986125724,0.1797921582878344,0.010945772712960336,16.719855703567006
siren,wang,10,27,0.44737321554151155,0.2028391414537481,0.005521832304400243,44.28495119145486
siren,wang,10,28,0.39658060538111717,0.19388343916718714,0.008870208674985025,22.851454079717264
siren,wang,10,29,0.46407622625687195,0.20042528886503344,0.013825851883854328,19.069417176364162
siren,wang,10,30,0.45487112765771176,0.24149799803520816,0.016319175814508178,13.074994230579295
siren,wang,10,31,0.3263990608105361,0.24110466989591162,0.013766213289381256,6.195922518534374
siren,wang,11,0,0.2635652355357287,0.14723138554192733,0.018086862676585307,6.43195296353986
siren,wang,11,2,0.25101127728401346,0.17711813182239505,0.019642318068958078,3.7619361015437445
siren,wang,11,3,0.3473284937903966,0.22567908542918547,0.01653292208451781,7.358010141179412
siren,wang,11,4,0.32777498910411434,0.22588531648023977,0.012149441962972464,8.38636646311831
siren,wang,11,5,0.31809818578626287,0.23548062590970256,0.014987299643760853,5.512504710009827
siren,wang,11,6,0.36918831491515375,0.262397296012821,0.01786168130553169,5.9787775336278095
siren,wang,11,7,0.4154563755441842,0.27278661881007726,0.02925055552823539,4.877505885192117
siren,wang,11,8,0.4378552583396919,0.29751044003917854,0.023559725193804174,5.956980276553556
siren,wang,11,9,0.43366177313697607,0.3010335238665987,0.021458070187299914,6.180809742568284
siren,wang,11,10,0.5456134198050018,0.3016385569268802,0.015349468255414124,15.894678487775355
siren,wang,11,11,0.7095205844065088,0.337155817037458,0.011564351844125105,32.199363387427425
siren,wang,11,12,0.6528673210901402,0.3429720361734769,0.026830535037215452,11.55009709969709
siren,wang,11,13,0.5369454234126193,0.3175681627834052,0.021558512730080772,10.17589957971058
siren,wang,11,14,0.5953523530631276,0.30559880805968026,0.018996459757472908,15.253028653902888
siren,wang,11,15,0.4940964626525565,0.2762908012088938,0.008009381552673625,27.193817651371177
siren,wang,11,16,0.5315603723249062,0.2582621800004928,0.011929438930419534,22.909559612859518
siren,wang,11,17,0.502181783557451,0.24566435709095225,0.012664337342567167,20.255100565293418
siren,wang,11,18,0.5587530416146689,0.25107249656900515,0.012310431316271598,24.993482124300538
siren,wang,11,19,0.4850940451915384,0.23702164116018723,0.011845569033836661,20.94221082353551
siren,wang,11,20,0.5417144463975316,0.21757143550913183,0.01579425793738766,20.522838880647814
siren,wang,11,21,0.46111120136324296,0.22347054600186972,0.011268563023068183,21.08881628251025
siren,wang,11,22,0.4653683059285068,0.18916370667847407,0.011698024087914267,23.611218200122497
siren,wang,11,23,0.391633101268389,0.16135798421437175,0.010340470089387491,22.269308364457288
siren,wang,11,24,0.39996430733658217,0.19014605753126068,0.010912434836446314,19.227445840460092
siren,wang,11,25,0.4150745197754725,0.19006237470676524,0.014030728903570967,16.0370959067878
siren,wang,11,26,0.4453741555764666,0.18003618484295703,0.0027436513281741846,96.7097998236109
siren,wang,11,27,0.4924874169225965,0.19979684481349627,0.015115108789113358,19.364106219328722
siren,wang,11,28,0.4625098468989317,0.19228653026597015,0.00879767531324751,30.715309102855862
siren,wang,11,29,0.5227698718133637,0.20272017001631268,0.019756583346128745,16.199648298994163
siren,wang,11,30,0.5198388496710536,0.252835811132902,0.019585252125438265,13.632861952864793
siren,wang,11,31,0.3880597466859697,0.2663011926208329,0.02628766276590436,4.631775565192512
siren,wang,12,0,0.28303068911962176,0.14173449757784967,0.010104578263572223,13.98338335912105
siren,wang,12,2,0.26837385944610165,0.17284670927270757,0.00698129614367942,13.683297228392247
siren,wang,12,3,0.35684772959150934,0.22731058475524119,0.022767302111908968,5.689613297155254
siren,wang,12,4,0.35376850893585776,0.22417576840759748,0.017252358494020147,7.511595621733604
siren,wang,12,5,0.34889402708348227,0.23401022171062086,0.010631391614808867,10.806092893129383
siren,wang,12,6,0.3873110919814308,0.25812915652254753,0.011971490562043618,10.790797920224149
siren,wang,12,7,0.42186567935752,0.2718702747455355,0.019187652850094314,7.817287803976881
siren,wang,12,8,0.4409676029760791,0.2981611085856169,0.015586794945193107,9.162017906349828
siren,wang,12,9,0.43678423236271124,0.30535831768390975,0.012590754181116515,10.438287714004673
siren,wang,12,10,0.5257663708617373,0.30659777204151917,0.011085329953856993,19.7710487403184
siren,wang,12,11,0.5619959355743681,0.3351076136861617,0.004001205621193669,56.70498928783355
siren,wang,12,12,0.714969352700506,0.3521476995111068,0.01190888145992993,30.466476168244096
siren,wang,12,13,0.5469705549189646,0.33288963734013927,0.011729152006687933,18.252037100103824
siren,wang,12,14,0.5711401941207584,0.31165547741140714,0.00681182478640391,38.09327527438329
siren,wang,12,15,0.4891002619145474,0.2873368605904286,0.005553038521604964,36.33387388528402
siren,wang,12,16,0.4968434324158592,0.2579466570023447,0.011476761799581858,20.815695192194234
siren,wang,12,17,0.49095291469033536,0.2506767698838445,0.012213876699509076,19.67238991500123
siren,wang,12,18,0.5300902042370605,0.2530601414190487,0.0084002052899423,32.97896340101406
siren,wang,12,19,0.481917163373507,0.24014141480915527,0.014072827543917102,17.180324835918128
siren,wang,12,20,0.5104735765353162,0.22056974962740764,0.015517523196342168,18.68235176708133
siren,wang,12,21,0.4456490503263037,0.226037801942696,0.01207112942179166,18.193098649671494
siren,wang,12,22,0.43438845238584284,0.19075847964153042,0.009078111930163137,26.837075222086877
siren,wang,12,23,0.3828206773884765,0.16858532418919164,0.013080737249143288,16.377926497477507
siren,wang,12,24,0.39203943818719755,0.1915358708232902,0.01413578288056518,14.184114814013808
siren,wang,12,25,0.3915763018426377,0.19590996816095738,0.010896972068598016,17.95602782588892
siren,wang,12,26,0.408896091537134,0.17706677132369783,0.007770547187404304,29.834362319969017
siren,wang,12,27,0.475141384259626,0.20969703706196344,0.010414374515812728,25.48826593422615
siren,wang,12,28,0.45533617546990696,0.19295978363960514,0.017483840472920405,15.006793972793318
siren,wang,12,29,0.48476434453702333,0.2070202983029293,0.01711103099590185,16.23187090834063
siren,wang,12,30,0.4819824578225701,0.2575662418437412,0.016347054973444592,13.728235229121562
siren,wang,12,31,0.3751682005212125,0.2629140707265469,0.00959212190023288,11.702742204719096
siren,wang,13,0,0.2358053455156978,0.150708629365539,0.01791545425066305,4.749905582048491
siren,wang,13,2,0.24380837770839836,0.17357726110931732,0.016326699453492313,4.301611406465773
siren,wang,13,3,0.33166975401341603,0.23197768513418593,0.018669809216106406,5.339747595986464
siren,wang,13,4,0.3214166630793642,0.2354222255599629,0.018896962681333628,4.550701558211064
siren,wang,13,5,0.3165610873049708,0.25244389652117133,0.02224251554224519,2.882641159091099
siren,wang,13,6,0.38288369604417055,0.2672984988090365,0.017479726633275027,6.612528883323723
siren,wang,13,7,0.41900932676723585,0.28288540511541915,0.020746894939974964,6.561170818363481
siren,wang,13,8,0.4370771686085985,0.3139062509423295,0.03124603606876851,3.941969387578817
siren,wang,13,9,0.4426548782358161,0.31907873922237256,0.018949285867284078,6.52141404583471
siren,wang,13,10,0.5086703834315939,0.31578129036153574,0.017136976785882965,11.255724710379232
siren,wang,13,11,0.538869914941518,0.3430159668880203,0.026236458107146848,7.464953815551302
siren,wang,13,12,0.607476233913271,0.34452609530482,0.01800065594310018,14.607808706506736
siren,wang,13,13,0.673105425892717,0.3512197013714332,0.026262045504816235,12.256689010086923
siren,wang,13,14,0.5841664944289965,0.32054275161673457,0.022622865825897752,11.652977338992834
siren,wang,13,15,0.49466659007340075,0.30658957285526095,0.013300005554810984,14.141123208035586
siren,wang,13,16,0.5102128767991724,0.27742665191063376,0.021845242955452794,10.656151793012347
siren,wang,13,17,0.47375660626006566,0.2667055840446933,0.01824434592660397,11.348777481436034
siren,wang,13,18,0.5149681543480986,0.27711587419474,0.015147350252050185,15.702566864535628
siren,wang,13,19,0.4508053887584731,0.2591489389758788,0.024997955011466753,7.666885138991569
siren,wang,13,20,0.4901524214496218,0.2387317743199877,0.025805276038144368,9.742993903959553
siren,wang,13,21,0.4473566263613894,0.24229476280578868,0.01802674645557569,11.375422850759342
siren,wang,13,22,0.434995284929547,0.2089170663867021,0.014659259560908794,15.422212670667061
siren,wang,13,23,0.3836422447020464,0.18431749477730414,0.012869162758461948,15.48855614509024
siren,wang,13,24,0.39836891506747335,0.20635181744624673,0.012389482691261229,15.49839508284422
siren,wang,13,25,0.4064375019788794,0.2114668688219151,0.017005213364420867,11.465344713927044
siren,wang,13,26,0.38331591515795643,0.19584135078481274,0.014381094381786686,13.036182045406486
siren,wang,13,27,0.45514792049713676,0.22508135823126701,0.015479582079872193,14.862582276366552
siren,wang,13,28,0.43113127557126124,0.210967902365696,0.01970727321641116,11.171681175162528
siren,wang,13,29,0.4781804699501064,0.22354850914464675,0.015227834812496378,16.721481677520014
siren,wang,13,30,0.48332363112494114,0.2765750949577044,0.028618582812741593,7.224275832246591
siren,wang,13,31,0.3916582523507825,0.2731181647350204,0.016975906423068666,6.982842898726
siren,wang,14,0,0.2770005348145735,0.1410802596246621,0.00929609673283212,14.62121996965304
siren,wang,14,2,0.2428946018177472,0.16507418741617091,0.006654909506066478,11.693684839836934
siren,wang,14,3,0.33491353416852454,0.22291384421846622,0.01026883747621319,10.906754558098248
siren,wang,14,4,0.3248495465505151,0.21939472782104463,0.011501436925451284,9.16883859060356
siren,wang,14,5,0.30035608790418444,0.2339220699678461,0.010770159411010782,6.168341191720903
siren,wang,14,6,0.3601455384026647,0.25077391537127924,0.012739857557797702,8.584995753303556
siren,wang,14,7,0.3804699710918188,0.2559428304651613,0.013813216607971622,9.015071880853062
siren,wang,14,8,0.40215512856301777,0.28479611094661933,0.0068753771904933965,17.069466061974182
siren,wang,14,9,0.39315756974527216,0.2916217362165462,0.009916511880049134,10.23906740161369
siren,wang,14,10,0.49030276165645625,0.29270054386112304,0.006747076497343034,29.287087210756837
siren,wang,14,11,0.5410382106629325,0.30911161219031114,0.006456208394436172,35.923034744741344
siren,wang,14,12,0.6107876389242626,0.31773174422949657,0.011306866258473705,25.91840108439782
siren,wang,14,13,0.5394678626920091,0.3152205728400815,0.007490068625105986,29.939283747050375
siren,wang,14,14,0.7739445324549122,0.3093732225909953,0.010253263310935214,45.30960493021248
siren,wang,14,15,0.5085289466002825,0.2894199230434652,0.009990244160511976,21.932299154697382
siren,wang,14,16,0.5467258264595062,0.2643166248752168,0.012127878333950605,23.28595272874046
siren,wang,14,17,0.5263667593303043,0.2533113621018776,0.01178774124967462,23.164352817463133
siren,wang,14,18,0.561623121001055,0.26246830002591476,0.013845266253314245,21.607011053581534
siren,wang,14,19,0.5029752995137221,0.24682822996734927,0.014269660491875282,17.950466984986456
siren,wang,14,20,0.5515491665663962,0.22758006250940963,0.010414755572152205,31.106740989989305
siren,wang,14,21,0.4535458158155967,0.22950053266806866,0.006080579532255369,36.8460410655013
siren,wang,14,22,0.4477368670872775,0.2028045512277556,0.00721180330396557,33.9627005252404
siren,wang,14,23,0.390015430028315,0.17673246714270913,0.01130698625466746,18.862936425483305
siren,wang,14,24,0.42027261266313265,0.19796415377945578,0.00781346868530428,28.451954930311402
siren,wang,14,25,0.41819846246579295,0.2006673494357316,0.007990710713638266,27.22299940839891
siren,wang,14,26,0.4416392972441561,0.18776782500847175,0.009707948601126799,26.150887552723304
siren,wang,14,27,0.48240459903106747,0.2128322929239604,0.010329619366497162,26.09702221762705
siren,wang,14,28,0.4677240676268909,0.20087176981016927,0.008152190453608953,32.73381544939088
siren,wang,14,29,0.513891122739492,0.2089037411278089,0.014199920017384498,21.478105597658086
siren,wang,14,30,0.5327950982773026,0.2581911744708778,0.02024994114981113,13.560727005321992
siren,wang,14,31,0.41689123315681487,0.2675273518345736,0.015719373861102736,9.501897635492918
siren,wang,15,0,0.15861156512848917,0.13466286642904854,0.00967625837775389,2.4749957849926436
siren,wang,15,2,0.20568940061018262,0.16836449306192525,0.012344834283564171,3.0235243901128346
siren,wang,15,3,0.2507666361061672,0.21726397728089392,0.010507354629875343,3.188496058752585
siren,wang,15,4,0.23063319748985167,0.21497789303008846,0.005580694573422478,2.8052609319134025
siren,wang,15,5,0.2632542060949674,0.22603727297229037,0.01003861642914997,3.707376747118968
siren,wang,15,6,0.30542896922482793,0.2473620901621522,0.005084450661425511,11.420482354802854
siren,wang,15,7,0.33109108591932607,0.2502507643150909,0.008847503818797085,9.137076768758748
siren,wang,15,8,0.35972664505059276,0.2759963763198202,0.00725263840564885,11.544801222346575
siren,wang,15,9,0.3636806840994726,0.2881853805595579,0.005491521793964021,13.747610657376425
siren,wang,15,10,0.4330965261075433,0.28403972936429867,0.009454516859128624,15.765670415969035
siren,wang,15,11,0.48041607363721583,0.29764721911559555,0.008077211874559754,22.627715771239696
siren,wang,15,12,0.5687013542491928,0.3040128353680317,0.0114572062655054,23.102361321543786
siren,wang,15,13,0.4909939100896787,0.302371577617566,0.008879610526928216,21.242185330099616
